	Unnamed: 0	SrcID	SrcName	TrgID	TrgName	Mode	PMID
983	983	1390	CREM	6528	SLC5A5	negative	22510021
990	990	23373	CRTC1	10891	PPARGC1A	positive	10893434
991	991	1406	CRX	7439	BEST1	positive	18849347
992	992	1406	CRX	10002	NR2E3	positive	18294621
993	993	1406	CRX	5949	RBP3	positive	12409453
994	994	1406	CRX	5949	RBP3	negative	15277472
996	996	1406	CRX	6010	RHO	negative	15277472
997	997	1406	CRX	6247	RS1	positive	18927113
998	998	1487	CTBP1	672	BRCA1	negative	20818429
999	999	1487	CTBP1	675	BRCA2	negative	18765668
1000	1000	1487	CTBP1	1366	CLDN7	negative	19277896
1003	1003	10664	CTCF	351	APP	positive	11706010;9407128
1004	1004	10664	CTCF	351	APP	negative	11706010
1008	1008	10664	CTCF	604	BCL6	negative	20733034
1021	1021	10664	CTCF	4609	MYC	positive	19568426
1022	1022	10664	CTCF	4609	MYC	negative	12032779;12524457
1026	1026	10664	CTCF	5080	PAX6	positive	16723452
1027	1027	10664	CTCF	5080	PAX6	negative	16723452
1032	1032	10664	CTCF	5918	RARRES1	positive	22615834
1036	1036	10664	CTCF	7015	TERT	negative	16326864;19914212
1038	1038	140690	CTCFL	573	BAG1	positive	18413740
1041	1041	1499	CTNNB1	595	CCND1	positive	17109766;20300972
1042	1042	1499	CTNNB1	595	CCND1	negative	16628468
1046	1046	1499	CTNNB1	9075	CLDN2	positive	14751232
1050	1050	1499	CTNNB1	3725	JUN	positive	20300972
1052	1052	1499	CTNNB1	4323	MMP14	positive	21517265
1053	1053	1499	CTNNB1	4316	MMP7	positive	11158322;15000152
1054	1054	1499	CTNNB1	4609	MYC	positive	20300972;21533051
1058	1058	1499	CTNNB1	5337	PLD1	positive	20442281
1061	1061	1499	CTNNB1	5925	RB1	negative	16628468
1062	1062	1499	CTNNB1	56910	STARD7	positive	21622533
1064	1064	1499	CTNNB1	7431	VIM	positive	12750294
1071	1071	1523	CUX1	1536	CYBB	positive	14605447
1075	1075	1523	CUX1	7474	WNT5A	positive	17227781;23359789
1076	1076	1602	DACH1	2353	FOS	negative	17182846
1078	1078	1602	DACH1	8600	TNFSF11	negative	17891780
1079	1079	1616	DAXX	326	AIRE	negative	20185822
1081	1081	1628	DBP	229	ALDOB	positive	8383844
1082	1082	1628	DBP	1576	CYP3A4	positive	18004209
1083	1083	1628	DBP	1581	CYP7A1	positive	8617210
1085	1085	1643	DDB2	596	BCL2	negative	20013802
1086	1086	1643	DDB2	6648	SOD2	negative	18431487
1088	1088	1649	DDIT3	27063	ANKRD1	negative	19299913
1089	1089	1649	DDIT3	440	ASNS	negative	18940792
1090	1090	1649	DDIT3	1386	ATF2	negative	16164412
1091	1091	1649	DDIT3	22809	ATF5	negative	16164412
1092	1092	1649	DDIT3	9474	ATG5	positive	20038797
1094	1094	1649	DDIT3	1050	CEBPA	negative	21983012
1096	1096	1649	DDIT3	3569	IL6	positive	12706815
1097	1097	1649	DDIT3	81631	MAP1LC3B	positive	20038797
1099	1099	1649	DDIT3	4846	NOS3	negative	22265908
1100	1100	1649	DDIT3	10313	RTN3	positive	17191123
1101	1101	1649	DDIT3	23411	SIRT1	negative	21801305
1102	1102	1649	DDIT3	22933	SIRT2	negative	21801305
1104	1104	1649	DDIT3	8795	TNFRSF10B	positive	15322075;15994939;18593935;18794136;21044953;21726997;21941003
1105	1105	1649	DDIT3	8795	TNFRSF10B	negative	18172319;21941003
1107	1107	1649	DDIT3	57761	TRIB3	positive	15775988;18940792
1111	1111	10522	DEAF1	3350	HTR1A	negative	14507979
1114	1114	7913	DEK	596	BCL2	positive	17685435
1118	1118	7913	DEK	25824	PRDX5	negative	19229864
1119	1119	10260	DENND4A	2064	ERBB2	negative	23421821
1120	1120	1747	DLX3	1081	CGA	positive	22446105
1121	1121	1748	DLX4	672	BRCA1	negative	20877436
1122	1122	1749	DLX5	3381	IBSP	positive	16000302
1125	1125	1749	DLX5	8660	IRS2	positive	21045156
1126	1126	1749	DLX5	4609	MYC	positive	19497851
1132	1132	1786	DNMT1	332	BIRC5	negative	17124180
1133	1133	1786	DNMT1	650	BMP2	negative	21551187
1134	1134	1786	DNMT1	841	CASP8	negative	20398055
1135	1135	1786	DNMT1	999	CDH1	negative	18049164
1137	1137	1786	DNMT1	1029	CDKN2A	negative	17934516
1140	1140	1786	DNMT1	7852	CXCR4	negative	19932585
1143	1143	1786	DNMT1	2571	GAD1	negative	19029285
1145	1145	1786	DNMT1	3562	IL3	negative	15735013
1146	1146	1786	DNMT1	9235	IL32	negative	20889550
1148	1148	1786	DNMT1	8932	MBD2	negative	15618232
1150	1150	1786	DNMT1	4436	MSH2	positive	16473673
1153	1153	1786	DNMT1	5925	RB1	negative	17934516
1154	1154	1786	DNMT1	5649	RELN	negative	19029285
1159	1159	1786	DNMT1	7015	TERT	positive	19914212
1160	1160	1786	DNMT1	7078	TIMP3	negative	22982189
1161	1161	1786	DNMT1	8795	TNFRSF10B	negative	20398055
1163	1163	1786	DNMT1	7422	VEGFA	positive	17934516
1164	1164	1788	DNMT3A	1004	CDH6	negative	19070387
1167	1167	1788	DNMT3A	3486	IGFBP3	negative	19070387
1173	1173	29947	DNMT3L	6996	TDG	negative	20428781
1174	1174	1810	DR1	8856	NR1I2	positive	18305375
1176	1176	1810	DR1	5743	PTGS2	positive	11840453
1177	1177	1810	DR1	6908	TBP	negative	16858867
1180	1180	100288687	DUX4	23462	HEY1	positive	24278031
1181	1181	1869	E2F1	5243	ABCB1	positive	23542036
1182	1182	1869	E2F1	317	APAF1	positive	12149244;12766778;17600109
1184	1184	1869	E2F1	367	AR	positive	21099103
1186	1186	1869	E2F1	55723	ASF1B	positive	17328667
1188	1188	1869	E2F1	9474	ATG5	positive	18408756
1189	1189	1869	E2F1	472	ATM	positive	12527885;22832221
1191	1191	1869	E2F1	6790	AURKA	positive	20300951
1193	1193	1869	E2F1	27113	BBC3	positive	17263886
1194	1194	1869	E2F1	596	BCL2	positive	11559537;12679318
1195	1195	1869	E2F1	332	BIRC5	positive	17848598;19102934
1196	1196	1869	E2F1	332	BIRC5	negative	19102934
1199	1199	1869	E2F1	672	BRCA1	negative	20068145
1201	1201	1869	E2F1	840	CASP7	positive	12766778
1204	1204	1869	E2F1	595	CCND1	positive	20220142;20655656;8618861
1206	1206	1869	E2F1	898	CCNE1	positive	14618416;20220142;8618861
1207	1207	1869	E2F1	23607	CD2AP	positive	22880102
1210	1210	1869	E2F1	83879	CDCA7	positive	16580749
1211	1211	1869	E2F1	983	CDK1	positive	14618416
1212	1212	1869	E2F1	1026	CDKN1A	positive	10030670
1215	1215	1869	E2F1	1029	CDKN2A	positive	11705881;12695664;12766778;15716352;22621932
1217	1217	1869	E2F1	11200	CHEK2	positive	15024084
1219	1219	1869	E2F1	56998	CTNNBIP1	positive	21532622
1222	1222	1869	E2F1	23604	DAPK2	positive	18521079
1223	1223	1869	E2F1	10926	DBF4	positive	18503552
1225	1225	1869	E2F1	1719	DHFR	positive	14618416
1226	1226	1869	E2F1	9077	DIRAS3	negative	16158053;16638845;16757345;17230502
1227	1227	1869	E2F1	1786	DNMT1	negative	24502362
1229	1229	1869	E2F1	55332	DRAM1	positive	18408756
1230	1230	1869	E2F1	29102	DROSHA	positive	24909689
1231	1231	1869	E2F1	1843	DUSP1	positive	17638884
1233	1233	1869	E2F1	1876	E2F6	positive	16107498
1235	1235	1869	E2F1	2067	ERCC1	positive	22159227
1236	1236	1869	E2F1	2073	ERCC5	positive	17893230
1237	1237	1869	E2F1	104355217	ERICD	negative	24168400
1238	1238	1869	E2F1	2118	ETV4	positive	18687701
1239	1239	1869	E2F1	2175	FANCA	positive	18438432
1240	1240	1869	E2F1	2260	FGFR1	positive	19303924
1241	1241	1869	E2F1	2272	FHIT	negative	15044096
1244	1244	1869	E2F1	2305	FOXM1	positive	21518729
1246	1246	1869	E2F1	8321	FZD1	positive	23806799
1249	1249	1869	E2F1	283120	H19	positive	15985428
1250	1250	1869	E2F1	3090	HIC1	positive	19491197
1251	1251	1869	E2F1	3159	HMGA1	positive	22389255
1252	1252	1869	E2F1	3309	HSPA5	negative	18840615
1255	1255	1869	E2F1	3661	IRF3	negative	21225257;22464952
1256	1256	1869	E2F1	51477	ISYNA1	positive	15464731
1258	1258	1869	E2F1	11004	KIF2C	positive	23610368
1259	1259	1869	E2F1	11004	KIF2C	negative	18440323
1260	1260	1869	E2F1	3811	KIR3DL1	positive	18358829
1261	1261	1869	E2F1	987	LRBA	positive	15064745
1262	1262	1869	E2F1	84557	MAP1LC3A	positive	18408756
1263	1263	1869	E2F1	4217	MAP3K5	positive	16476732;17287612
1266	1266	1869	E2F1	4170	MCL1	negative	11705881
1269	1269	1869	E2F1	79648	MCPH1	positive	22136275
1270	1270	1869	E2F1	4193	MDM2	negative	20837136
1271	1271	1869	E2F1	4210	MEFV	positive	20805247
1273	1273	1869	E2F1	4495	MT1G	positive	15735762
1274	1274	1869	E2F1	4585	MUC4	positive	22537161
1276	1276	1869	E2F1	4605	MYBL2	positive	14618416;16299810
1277	1277	1869	E2F1	4609	MYC	positive	11705881
1278	1278	1869	E2F1	4613	MYCN	positive	14645238
1281	1281	1869	E2F1	50507	NOX4	positive	18554521
1282	1282	1869	E2F1	4863	NPAT	positive	12665581
1283	1283	1869	E2F1	8204	NRIP1	positive	22629304
1284	1284	1869	E2F1	5111	PCNA	positive	14618416
1285	1285	1869	E2F1	5046	PCSK6	positive	17825503
1286	1286	1869	E2F1	5166	PDK4	negative	21625432
1289	1289	1869	E2F1	5347	PLK1	positive	24076372
1290	1290	1869	E2F1	55629	PNRC2	negative	16181749
1291	1291	1869	E2F1	5468	PPARG	positive	12110166
1293	1293	1869	E2F1	23368	PPP1R13B	positive	15706352;21479363
1297	1297	1869	E2F1	153020	RASGEF1B	positive	18396012
1298	1298	1869	E2F1	10125	RASGRP1	positive	18396012
1299	1299	1869	E2F1	5925	RB1	positive	8264596
1300	1300	1869	E2F1	55544	RBM38	positive	22798430
1303	1303	1869	E2F1	6240	RRM1	positive	14618416
1304	1304	1869	E2F1	6241	RRM2	positive	19416980
1306	1306	1869	E2F1	5268	SERPINB5	positive	20197383
1307	1307	1869	E2F1	5054	SERPINE1	negative	11402043;11559366
1308	1308	1869	E2F1	10572	SIVA1	positive	15105421
1309	1309	1869	E2F1	10572	SIVA1	positive	15105421
1310	1310	1869	E2F1	6502	SKP2	positive	23352642
1312	1312	1869	E2F1	7015	TERT	positive	21411498;22207128
1313	1313	1869	E2F1	7015	TERT	negative	21411498;22207128
1314	1314	1869	E2F1	7057	THBS1	positive	20976175
1315	1315	1869	E2F1	7098	TLR3	negative	22310660
1317	1317	1869	E2F1	8600	TNFSF11	positive	18381203
1318	1318	1869	E2F1	7153	TOP2A	positive	11313881
1319	1319	1869	E2F1	7157	TP53	positive	15706352
1320	1320	1869	E2F1	7157	TP53	negative	8557038
1322	1322	1869	E2F1	7159	TP53BP2	positive	15706352
1324	1324	1869	E2F1	94241	TP53INP1	positive	15706352
1325	1325	1869	E2F1	7161	TP73	positive	11115495;12766778;17980704
1327	1327	1869	E2F1	7298	TYMS	positive	14618416;9748140
1329	1329	1869	E2F1	29128	UHRF1	positive	12838312;15361834
1331	1331	1869	E2F1	8408	ULK1	positive	18408756
1332	1332	1869	E2F1	7422	VEGFA	negative	20639906
1333	1333	1869	E2F1	51741	WWOX	negative	15044096
1334	1334	1869	E2F1	7515	XRCC1	positive	19031698
1338	1338	1871	E2F3	6790	AURKA	positive	18776222
1343	1343	1871	E2F3	1026	CDKN1A	positive	10030670
1345	1345	1871	E2F3	104355217	ERICD	negative	24168400
1354	1354	1874	E2F4	672	BRCA1	positive	20818429
1355	1355	1874	E2F4	672	BRCA1	negative	17106239;20133863;21701264;23108140
1361	1361	1874	E2F4	9077	DIRAS3	negative	16158053;16638845;16757345;17230502
1362	1362	1874	E2F4	3054	HCFC1	positive	14532282
1363	1363	1874	E2F4	9768	PCLAF	negative	23593430
1367	1367	1874	E2F4	55388	MCM10	negative	15195143
1370	1370	1874	E2F4	5347	PLK1	negative	17981789
1372	1372	1874	E2F4	5468	PPARG	negative	12110166
1373	1373	1874	E2F4	5888	RAD51	negative	20133863;21701264
1375	1375	1874	E2F4	11073	TOPBP1	negative	15195143
1376	1376	1874	E2F4	7272	TTK	negative	17981789
1380	1380	1876	E2F6	317	APAF1	negative	17600109
1384	1384	1876	E2F6	1869	E2F1	negative	18562691
1386	1386	1876	E2F6	9768	PCLAF	negative	23593430
1387	1387	144455	E2F7	1869	E2F1	negative	18202719
1389	1389	79733	E2F8	1869	E2F1	negative	18202719
1390	1390	1877	E4F1	890	CCNA2	negative	15805267
1392	1392	85403	EAF1	8178	ELL	positive	16006523
1393	1393	55837	EAPP	5243	ABCB1	positive	23542036
1395	1395	55837	EAPP	1029	CDKN2A	negative	15716352
1396	1396	55837	EAPP	4129	MAOB	negative	20980443
1398	1398	253738	EBF3	1026	CDKN1A	positive	19934318
1399	1399	11319	ECD	2642	GCGR	negative	22908259
1402	1402	1958	EGR1	5243	ABCB1	positive	11488907;7565762
1404	1404	1958	EGR1	1636	ACE	positive	12433834
1408	1408	1958	EGR1	240	ALOX5	positive	9062372
1409	1409	1958	EGR1	240	ALOX5	negative	15517885
1411	1411	1958	EGR1	367	AR	negative	15517885
1412	1412	1958	EGR1	467	ATF3	positive	21205742
1414	1414	1958	EGR1	9564	BCAR1	positive	22431919
1416	1416	1958	EGR1	595	CCND1	positive	11502738
1420	1420	1958	EGR1	8851	CDK5R1	positive	15289351
1421	1421	1958	EGR1	1026	CDKN1A	positive	12690110
1422	1422	1958	EGR1	1113	CHGA	positive	12456801
1423	1423	1958	EGR1	3576	CXCL8	negative	15517885
1425	1425	1958	EGR1	1555	CYP2B6	positive	18303024
1427	1427	1958	EGR1	55837	EAPP	positive	18588995
1428	1428	1958	EGR1	1956	EGFR	positive	11830539
1429	1429	1958	EGR1	2033	EP300	positive	18798221;20414733
1432	1432	1958	EGR1	2191	FAP	positive	20515787
1433	1433	1958	EGR1	2191	FAP	negative	20515787
1434	1434	1958	EGR1	355	FAS	negative	9300687
1436	1436	1958	EGR1	2208	FCER2	negative	9300687
1437	1437	1958	EGR1	2247	FGF2	positive	8702507
1439	1439	1958	EGR1	2335	FN1	positive	15608673;9933644
1441	1441	1958	EGR1	9518	GDF15	positive	17715378
1445	1445	1958	EGR1	3091	HIF1A	positive	18506761
1446	1446	1958	EGR1	10855	HPSE	positive	15709168;16007175
1448	1448	1958	EGR1	3291	HSD11B2	negative	15659537
1449	1449	1958	EGR1	3373	HYAL1	positive	18718911
1451	1451	1958	EGR1	3481	IGF2	positive	8634146
1455	1455	1958	EGR1	3562	IL3	positive	8035792
1456	1456	1958	EGR1	3569	IL6	negative	15517885
1458	1458	1958	EGR1	354	KLK3	negative	15517885
1459	1459	1958	EGR1	3949	LDLR	positive	12235180
1461	1461	1958	EGR1	3972	LHB	positive	10319325
1463	1463	1958	EGR1	22853	LMTK2	positive	15289351
1465	1465	1958	EGR1	4323	MMP14	positive	17158885
1466	1466	1958	EGR1	4602	MYB	negative	7559553
1467	1467	1958	EGR1	4665	NAB2	positive	16260776;20506119
1469	1469	1958	EGR1	5126	PCSK2	positive	9359835
1470	1470	1958	EGR1	5155	PDGFB	positive	16092976
1471	1471	1958	EGR1	56034	PDGFC	positive	15247255
1472	1472	1958	EGR1	5328	PLAU	positive	21283769
1473	1473	1958	EGR1	5329	PLAUR	positive	21283769
1477	1477	1958	EGR1	5728	PTEN	positive	17516844;20514024
1479	1479	1958	EGR1	9536	PTGES	positive	21983014
1480	1480	1958	EGR1	5743	PTGS2	negative	15517885
1482	1482	1958	EGR1	5934	RBL2	positive	22431919
1483	1483	1958	EGR1	6522	SLC4A2	positive	22228178
1485	1485	1958	EGR1	6550	SLC9A3	positive	16464174
1486	1486	1958	EGR1	6647	SOD1	positive	9867871
1489	1489	1958	EGR1	6786	STIM1	positive	20123987
1491	1491	1958	EGR1	6853	SYN1	positive	8195167
1494	1494	1958	EGR1	6925	TCF4	positive	18798221
1498	1498	1958	EGR1	7112	TMPO	positive	19747485
1499	1499	1958	EGR1	7124	TNF	positive	10913190;14767560
1500	1500	1958	EGR1	8743	TNFSF10	negative	17932312
1502	1502	1958	EGR1	7157	TP53	positive	9242687
1504	1504	1958	EGR1	27338	UBE2S	positive	18780286
1505	1505	1958	EGR1	7422	VEGFA	positive	20489156
1506	1506	1958	EGR1	7422	VEGFA	negative	15517885
1508	1508	1958	EGR1	54361	WNT4	negative	18281035
1510	1510	1959	EGR2	356	FASLG	negative	19651900
1518	1518	1959	EGR2	79966	SCD5	negative	22510410
1519	1519	1960	EGR3	847	CAT	positive	1906159
1520	1520	1960	EGR3	4665	NAB2	positive	20506119
1522	1522	26298	EHF	51473	DCDC2	negative	22733135
1523	1523	26298	EHF	6699	SPRR1B	positive	12682075
1526	1526	10919	EHMT2	864	RUNX3	positive	18850007
1527	1527	10919	EHMT2	6477	SIAH1	negative	21847359
1531	1531	1997	ELF1	968	CD68	positive	12676954
1534	1534	1997	ELF1	2205	FCER1A	negative	11971001
1535	1535	1997	ELF1	2313	FLI1	positive	19829305
1536	1536	1997	ELF1	4211	MEIS1	positive	20600580
1537	1537	1997	ELF1	7010	TEK	positive	19674970
1539	1539	1998	ELF2	7010	TEK	positive	10347098
1540	1540	1998	ELF2	7415	VCP	positive	18544453
1542	1542	1999	ELF3	3851	KRT4	negative	10773884
1543	1543	1999	ELF3	4318	MMP9	negative	18302674
1546	1546	1999	ELF3	6699	SPRR1B	positive	12682075
1547	1547	1999	ELF3	6700	SPRR2A	positive	10773884
1549	1549	1999	ELF3	7078	TIMP3	positive	12407165
1550	1550	2000	ELF4	3576	CXCL8	positive	14625302
1551	1551	2000	ELF4	3576	CXCL8	negative	12438253
1552	1552	2000	ELF4	100187828	HBD	positive	15286431
1554	1554	2000	ELF4	4318	MMP9	negative	12438253
1555	1555	2000	ELF4	7157	TP53	negative	20805247
1558	1558	2002	ELK1	27102	EIF2AK1	positive	19133234
1560	1560	2002	ELK1	2146	EZH2	positive	22222375
1562	1562	2002	ELK1	8061	FOSL1	positive	15806162
1565	1565	2002	ELK1	2122	MECOM	positive	22689058
1566	1566	2002	ELK1	4585	MUC4	positive	19757157
1568	1568	2002	ELK1	5663	PSEN1	positive	12750007
1573	1573	2002	ELK1	8795	TNFRSF10B	positive	21044953
1576	1576	2004	ELK3	4624	MYH6	negative	12933792
1577	1577	2005	ELK4	2353	FOS	positive	9734357
1581	1581	8178	ELL	581	BAX	negative	15851483
1582	1582	8178	ELL	1026	CDKN1A	negative	15851483
1583	1583	8178	ELL	1869	E2F1	negative	24344198
1584	1584	8178	ELL	4193	MDM2	negative	15851483
1585	1585	2019	EN1	7402	UTRN	negative	21672318
1587	1587	2023	ENO1	4609	MYC	negative	10681589;9119380
1593	1593	2033	EP300	246	ALOX15	positive	12517954
1594	1594	2033	EP300	332	BIRC5	positive	19102934
1595	1595	2033	EP300	332	BIRC5	negative	19102934
1596	1596	2033	EP300	672	BRCA1	positive	23353771
1598	1598	2033	EP300	768	CA9	positive	16270297
1601	1601	2033	EP300	898	CCNE1	positive	12414652
1602	1602	2033	EP300	1026	CDKN1A	positive	21245169
1606	1606	2033	EP300	1381	CRABP1	positive	18000064
1609	1609	2033	EP300	1536	CYBB	negative	14605447
1611	1611	2033	EP300	1786	DNMT1	positive	19275888
1612	1612	2033	EP300	27102	EIF2AK1	positive	19133234
1613	1613	2033	EP300	2056	EPO	positive	20368990
1616	1616	2033	EP300	2670	GFAP	positive	20414733
1617	1617	2033	EP300	25988	HINFP	positive	17826007
1618	1618	2033	EP300	3458	IFNG	positive	12836278
1620	1620	2033	EP300	3486	IGFBP3	positive	12200149
1621	1621	2033	EP300	3593	IL12B	positive	15482860
1625	1625	2033	EP300	3868	KRT16	positive	12954631;16214953
1626	1626	2033	EP300	3909	LAMA3	negative	10713141
1629	1629	2033	EP300	4318	MMP9	positive	18985009
1630	1630	2033	EP300	4609	MYC	negative	19279113
1632	1632	2033	EP300	8431	NR0B2	positive	18842595
1633	1633	2033	EP300	9971	NR1H4	negative	18842595
1635	1635	2033	EP300	5111	PCNA	negative	10618724
1636	1636	2033	EP300	5743	PTGS2	positive	12471036
1643	1643	2033	EP300	6916	TBXAS1	positive	14565864
1644	1644	2033	EP300	7056	THBD	negative	15677570
1645	1645	2033	EP300	7161	TP73	positive	11115495
1646	1646	2033	EP300	10346	TRIM22	positive	23670564
1647	1647	2033	EP300	7412	VCAM1	positive	19281832
1648	1648	2033	EP300	7422	VEGFA	positive	22789427
1649	1649	2033	EP300	7490	WT1	positive	15752709;18064385
1652	1652	2034	EPAS1	768	CA9	positive	12171890
1653	1653	2034	EPAS1	1236	CCR7	positive	19305150
1654	1654	2034	EPAS1	1300	COL10A1	positive	20495570
1655	1655	2034	EPAS1	2321	FLT1	positive	15192019;19616846
1656	1656	2034	EPAS1	4323	MMP14	positive	15592504
1657	1657	2034	EPAS1	9242	MSC	positive	21081659
1659	1659	2034	EPAS1	5054	SERPINE1	positive	15039136
1661	1661	2034	EPAS1	7422	VEGFA	positive	11301389;11751212;16900513;19080330
1663	1663	2068	ERCC2	581	BAX	positive	22387547
1664	1664	2068	ERCC2	596	BCL2	negative	22387547
1665	1665	2068	ERCC2	1026	CDKN1A	positive	22387547
1668	1668	2068	ERCC2	10542	LAMTOR5	negative	22387547
1669	1669	2068	ERCC2	7157	TP53	positive	22387547
1671	1671	2077	ERF	2114	ETS2	negative	7588608
1672	1672	2077	ERF	5617	PRL	negative	9822660
1673	1673	2077	ERF	7402	UTRN	negative	17507653
1674	1674	2078	ERG	9510	ADAMTS1	positive	19396168
1677	1677	2078	ERG	3576	CXCL8	negative	19359602;22235125
1678	1678	2078	ERG	7852	CXCR4	positive	19396168;23918819
1679	1679	2078	ERG	2022	ENG	positive	22235125
1681	1681	2078	ERG	23136	EPB41L3	negative	20860828
1682	1682	2078	ERG	54566	EPB41L4B	positive	20860828
1683	1683	2078	ERG	2078	ERG	positive	21536859
1684	1684	2078	ERG	2247	FGF2	negative	12137767
1688	1688	2078	ERG	3383	ICAM1	negative	22235125
1690	1690	2078	ERG	3611	ILK	negative	23027626
1692	1692	2078	ERG	5292	PIM1	positive	22140532
1694	1694	2078	ERG	6696	SPP1	positive	21669963
1695	1695	2078	ERG	56165	TDRD1	positive	23319146
1696	1696	2078	ERG	56165	TDRD1	negative	23555854
1699	1699	2078	ERG	7431	VIM	positive	8895512
1700	1700	2078	ERG	7450	VWF	positive	22235125
1702	1702	2078	ERG	7481	WNT11	positive	21242973
1706	1706	2099	ESR1	268	AMH	positive	13678390
1707	1707	2099	ESR1	367	AR	positive	22391641
1709	1709	2099	ESR1	596	BCL2	positive	19148464
1711	1711	2099	ESR1	641	BLM	positive	17268063
1713	1713	2099	ESR1	7832	BTG2	negative	19117054
1714	1714	2099	ESR1	890	CCNA2	positive	17681750
1715	1715	2099	ESR1	595	CCND1	positive	12554765;15178330;17681750
1717	1717	2099	ESR1	100133941	CD24	negative	18404683
1720	1720	2099	ESR1	1026	CDKN1A	positive	11517191;15378598;16628468
1721	1721	2099	ESR1	1026	CDKN1A	negative	17681750
1722	1722	2099	ESR1	1027	CDKN1B	negative	17681750
1725	1725	2099	ESR1	1392	CRH	negative	12161509
1726	1726	2099	ESR1	1393	CRHBP	positive	15345745
1727	1727	2099	ESR1	1499	CTNNB1	negative	16628468
1730	1730	2099	ESR1	1588	CYP19A1	positive	12839940
1731	1731	2099	ESR1	1543	CYP1A1	negative	15837795
1733	1733	2099	ESR1	1557	CYP2C19	negative	20675569
1734	1734	2099	ESR1	1638	DCT	positive	15892717
1739	1739	2099	ESR1	2161	F12	positive	9794469
1742	1742	2099	ESR1	27086	FOXP1	positive	21901488
1743	1743	2099	ESR1	9687	GREB1	positive	17666587
1745	1745	2099	ESR1	3315	HSPB1	positive	10960840
1746	1746	2099	ESR1	27429	HTRA2	positive	21486948
1748	1748	2099	ESR1	3725	JUN	positive	11477071
1750	1750	2099	ESR1	3726	JUNB	positive	11477071
1751	1751	2099	ESR1	3791	KDR	positive	16574784
1752	1752	2099	ESR1	3880	KRT19	positive	11026574
1758	1758	2099	ESR1	1728	NQO1	negative	20623181
1760	1760	2099	ESR1	4899	NRF1	positive	21486948
1763	1763	2099	ESR1	5241	PGR	positive	10894148;12554765
1765	1765	2099	ESR1	10761	PLAC1	positive	19652226
1767	1767	2099	ESR1	5366	PMAIP1	positive	22216287
1768	1768	2099	ESR1	5757	PTMA	negative	12149645
1769	1769	2099	ESR1	5914	RARA	positive	9626663
